suburb,latitude,longitude,date,type,description
St Kilda,-37.854808,144.986276,2006-07-02,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, a stranger wearing a hoodie tried to block my exit with their body near a bicycle path. Thankfully, a bystander helped."
Toorak,-37.850508,145.005763,2006-07-02,STREET_HARASSMENT,"Checking my phone at the bus stop, a delivery driver persistently asked for my number near a bus shelter. Thankfully, a bystander helped."
Essendon,-37.755865,144.912017,2006-07-02,SEXUAL_ASSAULT,"During the evening rush, a passerby pinned me against a wall briefly near the entrance of a shopping centre. I won't be walking that way again."
Brunswick,-37.77588,144.956096,2006-07-03,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, a middle-aged man pushed into my personal space outside a 7-Eleven. I called the police later."
North Melbourne,-37.807639,144.951637,2006-07-04,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a group of individuals intentionally bumped into me on the steps of the library. I quickly ducked into a shop."
Prahran,-37.843713,144.995932,2006-07-05,STREET_HARASSMENT,"On a quiet side street, a passerby was filming me without consent beside a row of parked cars. I was left feeling vulnerable."
Camberwell,-37.83867,145.063072,2006-07-05,STREET_HARASSMENT,"Broad daylight, near the shops, an individual who appeared intoxicated used aggressive language near the tram stop. I managed to run away."
Hawthorn,-37.825637,145.036173,2006-07-06,SEXUAL_ASSAULT,"Exploring the local market, two men made lewd comments while approaching near a bus shelter. I shouted at them to leave me alone."
Thornbury,-37.764489,144.995649,2006-07-06,STREET_HARASSMENT,"Checking my phone at the bus stop, a stranger wearing a hoodie engaged in intimidating verbal behavior beside a row of parked cars. I won't be walking that way again."
Williamstown,-37.861645,144.90887,2006-07-06,SEXUAL_ASSAULT,"Coming back from a night out, a lone person made explicit and unwanted advances outside a popular cafe. I called the police later."
Toorak,-37.841648,145.020245,2006-07-07,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, a delivery driver brushed against me multiple times outside a 24-hour gym. I managed to run away."
Moonee Ponds,-37.772031,144.918158,2006-07-08,STREET_HARASSMENT,"Just after leaving the station, an individual who appeared intoxicated followed me for several blocks near a bus shelter. I felt very unsafe."
Port Melbourne,-37.842528,144.933546,2006-07-10,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, two men pushed into my personal space near a bus shelter. I felt extremely intimidated."
Brunswick,-37.776684,144.961105,2006-07-10,SEXUAL_ASSAULT,"Waiting for a rideshare to arrive, a lone person attempted a forced physical interaction by the public restrooms. I felt extremely intimidated."
Camberwell,-37.835558,145.067697,2006-07-11,SEXUAL_ASSAULT,"Broad daylight, near the shops, a person acting erratically tried to pull me toward a darker area near a historic monument. I reported it to a nearby officer."
Thornbury,-37.764681,144.992015,2006-07-13,SEXUAL_ASSAULT,"Waiting for a rideshare to arrive, someone leaning against a wall engaged in indecent behavior outside a pub. I'm shaken but okay."
Southbank,-37.815725,144.960354,2006-07-13,STREET_HARASSMENT,"Waiting for a rideshare to arrive, a couple arguing loudly shouted offensive slurs near a bicycle path. I felt extremely intimidated."
Williamstown,-37.858602,144.899202,2006-07-14,STREET_HARASSMENT,"Walking to my car, a passerby made inappropriate jokes at the taxi rank. I felt very unsafe."
Port Melbourne,-37.832452,144.931905,2006-07-14,SEXUAL_ASSAULT,"Broad daylight, near the shops, someone on an e-scooter made sexualized threats at the taxi rank. I tried to ignore them."
Southbank,-37.83332,144.968733,2006-07-15,SEXUAL_ASSAULT,"Taking a shortcut through a park, a passerby attempted a forced physical interaction at the taxi rank. I won't be walking that way again."
Fitzroy,-37.803597,144.989002,2006-07-15,STREET_HARASSMENT,"While waiting for the tram, a stranger asking for directions shouted derogatory remarks by the public restrooms. I won't be walking that way again."
Northcote,-37.780646,144.996825,2006-07-16,SEXUAL_ASSAULT,"Heading to the gym early, someone on an e-scooter pinned me against a wall briefly near a deserted construction zone. I called a friend immediately."
Prahran,-37.851791,145.002972,2006-07-16,STREET_HARASSMENT,"Walking the dog around the block, an individual who appeared intoxicated shouted nonsense to intimidate by the public restrooms. I eventually lost them in the crowd."
Coburg,-37.752576,144.96118,2006-07-16,SEXUAL_ASSAULT,"Just after leaving the station, a group of teenagers reached out to touch me inappropriately outside a pharmacy. I'm shaken but okay."
Collingwood,-37.796309,144.984792,2006-07-18,SEXUAL_ASSAULT,"Coming back from a night out, a lone person pinned me against a wall briefly near a deserted construction zone. No one intervened."
Northcote,-37.776208,145.000619,2006-07-18,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, a delivery driver harassed me with sexually charged language outside a pub. I called a friend immediately."
Toorak,-37.850848,145.017217,2006-07-19,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, a person who seemed to be following me attempted to snatch my phone near a bus shelter. I kept my head down and ran."
Carlton,-37.801911,144.978041,2006-07-19,SEXUAL_ASSAULT,"Walking to my car, a group of skaters attempted a forced physical interaction in a quiet residential cul-de-sac. No one intervened."
Carlton,-37.807042,144.970066,2006-07-20,STREET_HARASSMENT,"Walking the dog around the block, someone leaning against a wall made persistent unwanted comments outside a supermarket. I reported it via a safety app."
Collingwood,-37.797984,144.9902,2006-07-21,UNWANTED_PHYSICAL_CONTACT,"Meeting friends for drinks, a group of skaters jostled me while standing in line in the underground parking lot. I was left feeling vulnerable."
Yarraville,-37.804226,144.881638,2006-07-22,STREET_HARASSMENT,"Walking the dog around the block, a stranger wearing a hoodie was filming me without consent beside a row of parked cars. I took a photo from a distance."
Southbank,-37.819317,144.965223,2006-07-22,UNWANTED_PHYSICAL_CONTACT,"Walking to my car, an individual who appeared intoxicated grabbed my hand and wouldn't let go outside a pub. No one intervened."
South Yarra,-37.848478,144.986354,2006-07-23,UNWANTED_PHYSICAL_CONTACT,"Checking my phone at the bus stop, a group of individuals made inappropriate contact in a crowd outside a pub. I'm shaken but okay."
Brunswick,-37.756731,144.950075,2006-07-24,STREET_HARASSMENT,"Checking my phone at the bus stop, a delivery driver tried to engage in unwanted conversation at a crowded intersection. I shouted at them to leave me alone."
Richmond,-37.813081,145.009835,2006-07-25,SEXUAL_ASSAULT,"Taking a shortcut through a park, a group of skaters groped me in the middle of the crowd near the entrance of a shopping centre. I quickly ducked into a shop."
Toorak,-37.838105,145.008455,2006-07-25,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a stranger wearing a hoodie grabbed my shoulder from behind near a historic monument. I felt very unsafe."
Camberwell,-37.829442,145.054345,2006-07-25,SEXUAL_ASSAULT,"Coming home from the night shift, a delivery driver engaged in indecent behavior outside a 24-hour gym. I felt very unsafe."
Williamstown,-37.852282,144.903432,2006-07-25,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, someone leaning against a wall nudged me forcefully near a bus shelter. I managed to run away."
Northcote,-37.770707,145.009544,2006-07-25,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, a stranger wearing a hoodie grabbed my hand and wouldn't let go by the public restrooms. No one intervened."
Fitzroy,-37.794873,144.967898,2006-07-25,UNWANTED_PHYSICAL_CONTACT,"Around midnight, an individual who appeared intoxicated nudged me forcefully in a poorly lit laneway. They eventually walked off."
Footscray,-37.802727,144.900721,2006-07-26,SEXUAL_ASSAULT,"After finishing dinner at a restaurant, a person acting erratically engaged in indecent behavior near a bus shelter. They eventually walked off."
Flemington,-37.774153,144.938385,2006-07-28,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a stranger asking for directions pushed into my personal space outside a 7-Eleven. Thankfully, a bystander helped."
St Kilda,-37.863613,144.979164,2006-07-28,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, a person who seemed to be following me used aggressive language along the bike path by the creek. I took a photo from a distance."
Essendon,-37.749241,144.911499,2006-07-28,STREET_HARASSMENT,"Meeting friends for drinks, a stranger asking for directions shouted nonsense to intimidate by the public restrooms. They eventually walked off."
Toorak,-37.835319,145.012783,2006-07-29,SEXUAL_ASSAULT,"While waiting for the tram, someone on an e-scooter cornered me in a secluded spot along the bike path by the creek. I moved to a better-lit area."
Flemington,-37.792292,144.937219,2006-07-29,STREET_HARASSMENT,"Just after leaving the station, two men used aggressive language outside a popular cafe. I called the police later."
Williamstown,-37.851687,144.900467,2006-07-29,SEXUAL_ASSAULT,"Walking the dog around the block, a couple arguing loudly grabbed my waist without consent underneath a railway bridge. I called the police later."
Southbank,-37.828026,144.965418,2006-07-30,UNWANTED_PHYSICAL_CONTACT,"Browsing the shops on a busy Saturday, two men tripped me as I tried to walk by near the entrance of a shopping centre. I reported it via a safety app."
Collingwood,-37.795736,144.997247,2006-07-30,SEXUAL_ASSAULT,"Just as the sun was setting, a couple arguing loudly made explicit and unwanted advances outside a pharmacy. I called the police later."
Kensington,-37.804144,144.942867,2006-07-31,STREET_HARASSMENT,"Around midnight, a group of individuals shouted derogatory remarks near the entrance of a shopping centre. I tried to ignore them."
Coburg,-37.7362,144.969775,2006-07-31,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, a delivery driver tried to pull my bag near a historic monument. No one intervened."
Melbourne CBD,-37.811113,144.956124,2006-08-01,STREET_HARASSMENT,"Coming home from the night shift, a stranger asking for directions cornered me and asked personal questions near a bus shelter. I kept my head down and ran."
Port Melbourne,-37.829596,144.935196,2006-08-02,STREET_HARASSMENT,"Walking to my car, a delivery driver shouted offensive slurs at the taxi rank. I called the police later."
St Kilda,-37.872017,144.977361,2006-08-03,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a passerby brushed against me multiple times outside a 7-Eleven. I managed to run away."
Fitzroy,-37.803253,144.974939,2006-08-03,SEXUAL_ASSAULT,"Browsing the shops on a busy Saturday, someone leaning against a wall grabbed my waist without consent in the middle of the park. I was left feeling vulnerable."
Kensington,-37.799557,144.934657,2006-08-03,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, an aggressive individual brushed against me multiple times near a historic monument. Thankfully, a bystander helped."
Port Melbourne,-37.846971,144.938758,2006-08-03,STREET_HARASSMENT,"Heading to the gym early, a stranger asking for directions blocked my path while catcalling beside a row of parked cars. I called a friend immediately."
North Melbourne,-37.806976,144.942353,2006-08-05,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, a middle-aged man attempted to snatch my phone in a quiet residential cul-de-sac. They eventually walked off."
Kensington,-37.78729,144.935588,2006-08-05,STREET_HARASSMENT,"Commuting during the morning rush, an aggressive individual persistently asked for my number outside a residential building. I'm shaken but okay."
Port Melbourne,-37.849786,144.939261,2006-08-06,UNWANTED_PHYSICAL_CONTACT,"Returning books to the library, a woman in a reflective vest grabbed my hand and wouldn't let go in the middle of the park. I took a photo from a distance."
Docklands,-37.805408,144.949226,2006-08-06,STREET_HARASSMENT,"Taking a shortcut through a park, an aggressive individual made persistent unwanted comments along the Yarra River walk. I moved to a better-lit area."
