suburb,latitude,longitude,date,type,description
Richmond,-37.816917,144.993776,2021-08-11,STREET_HARASSMENT,"Coming home from the night shift, someone on an e-scooter made persistent unwanted comments near the edge of the bushland. I felt very unsafe."
Pakenham,-38.091725,145.478344,2021-08-11,SEXUAL_ASSAULT,"Browsing the shops on a busy Saturday, a person who seemed to be following me committed a physical assault in a poorly lit laneway. No one intervened."
Point Cook,-37.919474,144.774066,2021-08-12,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, two men grabbed my arm near the entrance of a shopping centre. They eventually walked off."
Point Cook,-37.948972,144.75394,2021-08-12,UNWANTED_PHYSICAL_CONTACT,"Around midnight, someone on an e-scooter attempted to snatch my phone in the middle of the park. I managed to run away."
Melbourne CBD,-37.791351,144.948997,2021-08-14,STREET_HARASSMENT,"Exploring the local market, a passerby shouted offensive slurs near the entrance of a shopping centre. I'm shaken but okay."
St Albans,-37.730753,144.807926,2021-08-14,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, an aggressive individual pushed past me aggressively outside a supermarket. I quickly ducked into a shop."
St Kilda,-37.843149,144.99925,2021-08-16,UNWANTED_PHYSICAL_CONTACT,"Passing by a construction site, an aggressive individual brushed against me multiple times in the middle of the park. I reported it via a safety app."
Lilydale,-37.766272,145.361154,2021-08-17,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a person who seemed to be following me brushed against me multiple times in the middle of the park. I felt very unsafe."
Craigieburn,-37.599842,144.876592,2021-08-17,UNWANTED_PHYSICAL_CONTACT,"Walking to my car, a person acting erratically intentionally bumped into me outside a supermarket. I felt very unsafe."
Ferntree Gully,-37.883416,145.295744,2021-08-17,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, someone on an e-scooter grabbed my arm near the edge of the bushland. I reported it via a safety app."
Ringwood,-37.819109,145.219464,2021-08-19,UNWANTED_PHYSICAL_CONTACT,"While walking home, a stranger wearing a hoodie attempted to snatch my phone near a bicycle path. I eventually lost them in the crowd."
St Albans,-37.762261,144.775493,2021-08-19,SEXUAL_ASSAULT,"After finishing dinner at a restaurant, two men violated personal space aggressively in the middle of the park. I reported it via a safety app."
Hurstbridge,-37.633404,145.181943,2021-08-19,SEXUAL_ASSAULT,"Just as the sun was setting, someone on an e-scooter violated personal space aggressively near the entrance of a shopping centre. I reported it via a safety app."
Point Cook,-37.953756,144.75593,2021-08-21,SEXUAL_ASSAULT,"Broad daylight, near the shops, a person who seemed to be following me engaged in non-consensual touching in a poorly lit laneway. Thankfully, a bystander helped."
Ringwood,-37.830734,145.219729,2021-08-22,SEXUAL_ASSAULT,"While waiting for the tram, a middle-aged man committed a physical assault in the middle of the park. I managed to run away."
Point Cook,-37.943784,144.752722,2021-08-23,SEXUAL_ASSAULT,"Walking the dog around the block, an individual who appeared intoxicated exposed themselves in public near the entrance of a shopping centre. I managed to run away."
Craigieburn,-37.591113,144.918859,2021-08-25,SEXUAL_ASSAULT,"Walking the dog around the block, an aggressive individual violated personal space aggressively near the station entrance. I felt very unsafe."
Box Hill,-37.83575,145.130694,2021-08-27,UNWANTED_PHYSICAL_CONTACT,"While walking home, a cyclist who stopped suddenly attempted to snatch my phone near the station car park. I felt very unsafe."
Healesville,-37.647875,145.518846,2021-08-27,STREET_HARASSMENT,"Walking to my car, a cyclist who stopped suddenly shouted derogatory remarks in the underground parking lot. I'm shaken but okay."
St Albans,-37.755037,144.779206,2021-08-27,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, someone on an e-scooter cornered me and asked personal questions by the public restrooms. They eventually walked off."
Brighton,-37.890452,145.014425,2021-08-27,STREET_HARASSMENT,"After finishing dinner at a restaurant, a person acting erratically made persistent unwanted comments near the ticket barriers. I'm shaken but okay."
Box Hill,-37.810343,145.144759,2021-08-28,SEXUAL_ASSAULT,"During the evening rush, a delivery driver engaged in non-consensual touching by the public restrooms. I called a friend immediately."
St Albans,-37.723207,144.801207,2021-08-29,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, a group of teenagers grabbed my arm near the edge of the bushland. I felt very unsafe."
Brighton,-37.877852,144.995039,2021-08-29,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a person who seemed to be following me cornered me and asked personal questions by the public restrooms. They eventually walked off."
Richmond,-37.846675,145.010745,2021-08-30,STREET_HARASSMENT,"During the evening rush, a middle-aged man cornered me and asked personal questions outside a local pub. I felt very unsafe."
Hurstbridge,-37.658533,145.188015,2021-09-02,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, an individual who appeared intoxicated attempted to snatch my phone near the edge of the bushland. I eventually lost them in the crowd."
Pakenham,-38.049019,145.500504,2021-09-02,STREET_HARASSMENT,"Taking a shortcut through a park, a stranger wearing a hoodie followed me for several blocks along the main road. I felt very unsafe."
St Kilda,-37.849807,144.964151,2021-09-02,STREET_HARASSMENT,"Coming home from the night shift, a person acting erratically engaged in intimidating verbal behavior in the middle of the park. I reported it via a safety app."
Craigieburn,-37.606967,144.900854,2021-09-03,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, a person acting erratically attempted to snatch my phone near the station car park. I'm shaken but okay."
Healesville,-37.654216,145.517704,2021-09-03,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, two men brushed against me multiple times by the public restrooms. Thankfully, a bystander helped."
Ringwood,-37.809213,145.244495,2021-09-05,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a person who seemed to be following me brushed against me multiple times near the station car park. I felt very unsafe."
Melton,-37.692304,144.570187,2021-09-08,STREET_HARASSMENT,"Taking a shortcut through a park, a person acting erratically made persistent unwanted comments near the ticket barriers. Thankfully, a bystander helped."
Craigieburn,-37.592081,144.888945,2021-09-08,SEXUAL_ASSAULT,"On a quiet side street, a group of teenagers committed a physical assault by the public restrooms. I managed to run away."
St Kilda,-37.843502,145.006206,2021-09-09,SEXUAL_ASSAULT,"After finishing dinner at a restaurant, a lone person made explicit and unwanted advances outside a local pub. I managed to run away."
Broadmeadows,-37.690774,144.94347,2021-09-10,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, a stranger wearing a hoodie attempted to snatch my phone at a crowded intersection. I'm shaken but okay."
St Albans,-37.732591,144.803171,2021-09-13,UNWANTED_PHYSICAL_CONTACT,"On a quiet side street, someone on an e-scooter grabbed my hand and wouldn't let go outside a residential building. I eventually lost them in the crowd."
Coburg,-37.724626,144.960669,2021-09-15,SEXUAL_ASSAULT,"Walking to my car, an aggressive individual engaged in non-consensual touching near the ticket barriers. Thankfully, a bystander helped."
Richmond,-37.807017,144.993879,2021-09-15,STREET_HARASSMENT,"Around midnight, a passerby followed me for several blocks outside a local pub. I reported it via a safety app."
Pakenham,-38.077983,145.475089,2021-09-15,SEXUAL_ASSAULT,"Coming back from a night out, a middle-aged man engaged in non-consensual touching in the middle of the park. Thankfully, a bystander helped."
St Kilda,-37.88715,144.997031,2021-09-16,STREET_HARASSMENT,"After finishing dinner at a restaurant, a middle-aged man engaged in intimidating verbal behavior in the middle of the park. I won't be walking that way again."
Craigieburn,-37.613624,144.895685,2021-09-17,STREET_HARASSMENT,"Checking my phone at the bus stop, two men cornered me and asked personal questions near the station car park. I'm shaken but okay."
St Kilda,-37.850603,144.977417,2021-09-17,SEXUAL_ASSAULT,"Walking to my car, a group of individuals tried to pull me toward a darker area in the middle of the park. I called a friend immediately."
Cranbourne,-38.078517,145.255755,2021-09-18,UNWANTED_PHYSICAL_CONTACT,"Heading to the gym early, a group of individuals pushed past me aggressively outside a residential building. I reported it to a nearby officer."
Melbourne CBD,-37.825215,144.952879,2021-09-19,SEXUAL_ASSAULT,"Passing by a construction site, an individual who appeared intoxicated made explicit and unwanted advances outside a 24-hour gym. I felt very unsafe."
Pakenham,-38.050578,145.499418,2021-09-19,UNWANTED_PHYSICAL_CONTACT,"On a quiet side street, an individual who appeared intoxicated intentionally bumped into me near the edge of the bushland. I called a friend immediately."
Coburg,-37.735872,144.957367,2021-09-19,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, someone on an e-scooter blocked my path while catcalling near the ticket barriers. They eventually walked off."
Lilydale,-37.762539,145.342407,2021-09-22,SEXUAL_ASSAULT,"Around midnight, a person who seemed to be following me tried to pull me toward a darker area outside a supermarket. I'm shaken but okay."
Craigieburn,-37.620385,144.905367,2021-09-23,STREET_HARASSMENT,"Walking the dog around the block, a person who seemed to be following me shouted derogatory remarks near the entrance of a shopping centre. They eventually walked off."
Whittlesea,-37.537377,145.116882,2021-09-25,STREET_HARASSMENT,"Exploring the local market, a group of teenagers blocked my path while catcalling near a bicycle path. I reported it via a safety app."
Pakenham,-38.093954,145.481726,2021-09-25,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, two men shouted offensive slurs by the public restrooms. I eventually lost them in the crowd."
Ringwood,-37.800431,145.209613,2021-09-26,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, a lone person grabbed my hand and wouldn't let go near the entrance of a shopping centre. I'm shaken but okay."
Dandenong,-37.969665,145.227512,2021-09-28,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, a passerby grabbed my arm near the ticket barriers. I reported it via a safety app."
Carlton,-37.792729,144.987701,2021-09-29,SEXUAL_ASSAULT,"Walking the dog around the block, an individual who appeared intoxicated groped me in the middle of the crowd near the ticket barriers. I managed to run away."
Point Cook,-37.917915,144.764527,2021-09-29,SEXUAL_ASSAULT,"Walking to my car, a middle-aged man committed a physical assault near the edge of the bushland. I won't be walking that way again."
St Albans,-37.732049,144.792647,2021-09-30,STREET_HARASSMENT,"Coming back from a night out, a cyclist who stopped suddenly engaged in intimidating verbal behavior near the station car park. Thankfully, a bystander helped."
Belgrave,-37.930224,145.350515,2021-09-30,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, an individual who appeared intoxicated tried to pull my bag by the public restrooms. I won't be walking that way again."
Mornington,-38.244381,145.044626,2021-10-04,UNWANTED_PHYSICAL_CONTACT,"Checking my phone at the bus stop, a middle-aged man intentionally bumped into me in the underground parking lot. I quickly ducked into a shop."
Richmond,-37.817834,145.018923,2021-10-04,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, a delivery driver brushed against me multiple times along the main road. I eventually lost them in the crowd."
Ringwood,-37.814686,145.248734,2021-10-05,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, an individual who appeared intoxicated pushed past me aggressively in the middle of the park. No one intervened."
Whittlesea,-37.504127,145.09062,2021-10-05,SEXUAL_ASSAULT,"During the evening rush, someone on an e-scooter made explicit and unwanted advances outside a 7-Eleven. I reported it via a safety app."
